timestamp,price_eur_mwh,demand_forecast_mwh,solar_forecast_mwh,net_exchange_forecast_mwh
2024-07-26 11:00:00+00:00,61.52,4461.18,2942.23,460.0
2024-07-26 12:00:00+00:00,58.42,4644.3,2650.93,460.0
2024-07-26 13:00:00+00:00,66.07,4823.0,2347.6,299.8
2024-07-26 14:00:00+00:00,71.39,4979.65,1980.0,-200.0
2024-07-26 15:00:00+00:00,101.04,5288.4,1419.78,-200.0
2024-07-26 16:00:00+00:00,124.19,5104.75,623.85,-600.0
2024-07-26 17:00:00+00:00,179.64,5275.23,215.7,-600.0
2024-07-26 18:00:00+00:00,265.97,5459.38,9.3,-600.0
2024-07-26 19:00:00+00:00,172.78,5343.2,0.0,-600.0
2024-07-26 20:00:00+00:00,132.56,5010.85,0.0,-600.0
2024-07-26 21:00:00+00:00,114.95,4761.7,0.0,-600.0
2024-07-26 22:00:00+00:00,108.05,4592.8,0.0,-600.0
2024-07-26 23:00:00+00:00,99.61,4277.68,0.0,-600.0
2024-07-27 00:00:00+00:00,93.74,4115.83,0.0,-600.0
2024-07-27 01:00:00+00:00,91.23,4052.43,0.0,-600.0
2024-07-27 02:00:00+00:00,91.1,4004.73,0.0,-600.0
2024-07-27 03:00:00+00:00,89.29,3863.28,44.18,-600.0
2024-07-27 04:00:00+00:00,83.2,3920.28,323.48,-600.0
2024-07-27 05:00:00+00:00,78.07,4067.95,888.05,-209.1
2024-07-27 06:00:00+00:00,80.72,4256.98,1707.13,160.4
2024-07-27 07:00:00+00:00,64.9,4347.15,2347.65,460.0
2024-07-27 08:00:00+00:00,60.07,4391.3,2968.13,460.0
2024-07-27 09:00:00+00:00,39.9,4580.73,3522.03,460.0
2024-07-27 10:00:00+00:00,28.0,4647.33,2988.48,460.0
2024-07-27 11:00:00+00:00,17.8,4730.5,3163.43,460.0
2024-07-27 12:00:00+00:00,17.92,4772.55,3003.95,460.0
2024-07-27 13:00:00+00:00,35.79,4854.7,2641.08,341.8
2024-07-27 14:00:00+00:00,81.16,5033.13,2162.13,-200.0
2024-07-27 15:00:00+00:00,106.11,5148.25,1527.6,-392.4
2024-07-27 16:00:00+00:00,130.29,5145.43,630.93,-600.0
2024-07-27 17:00:00+00:00,178.84,5219.25,211.18,-600.0
2024-07-27 18:00:00+00:00,216.44,5250.53,8.75,-600.0
2024-07-27 19:00:00+00:00,188.82,5127.25,0.0,-600.0
2024-07-27 20:00:00+00:00,133.34,4834.93,0.0,-600.0
2024-07-27 21:00:00+00:00,112.52,4545.23,0.0,-600.0
2024-07-27 22:00:00+00:00,123.68,4250.3,0.0,-600.0
2024-07-27 23:00:00+00:00,100.22,4013.05,0.0,-600.0
2024-07-28 00:00:00+00:00,100.69,3883.53,0.0,-600.0
2024-07-28 01:00:00+00:00,98.12,3812.28,0.0,-600.0
2024-07-28 02:00:00+00:00,92.77,3779.7,0.0,-600.0
2024-07-28 03:00:00+00:00,87.01,3621.95,43.18,-600.0
2024-07-28 04:00:00+00:00,87.57,3846.58,359.8,-494.2
2024-07-28 05:00:00+00:00,67.2,3971.53,939.6,-29.8
2024-07-28 06:00:00+00:00,25.49,4112.43,1704.23,560.7
2024-07-28 07:00:00+00:00,5.06,4143.55,2384.68,770.6
2024-07-28 08:00:00+00:00,0.0,4139.48,2987.08,1118.0
2024-07-28 09:00:00+00:00,-0.74,4225.13,3243.83,1260.0
2024-07-28 10:00:00+00:00,-0.08,4231.18,3018.93,1253.0
2024-07-28 11:00:00+00:00,-13.95,4192.23,3076.08,1161.0
2024-07-28 12:00:00+00:00,-16.92,4212.6,2864.2,930.6
2024-07-28 13:00:00+00:00,2.32,4405.95,2375.93,600.0
2024-07-28 14:00:00+00:00,64.4,4667.35,1832.88,527.2
2024-07-28 15:00:00+00:00,81.05,4866.7,1223.38,-439.3
2024-07-28 16:00:00+00:00,88.82,5063.55,495.28,-1095.1
2024-07-28 17:00:00+00:00,125.22,5266.7,153.08,-1230.7
2024-07-28 18:00:00+00:00,148.45,5519.23,5.58,-1400.0
2024-07-28 19:00:00+00:00,145.76,5461.88,0.0,-1400.0
2024-07-28 20:00:00+00:00,124.52,5049.15,0.0,-1400.0
2024-07-28 21:00:00+00:00,98.78,4605.15,0.0,-1377.3
2024-07-28 22:00:00+00:00,73.64,3833.63,0.0,-664.7
2024-07-28 23:00:00+00:00,69.96,3719.9,0.0,-700.9
2024-07-29 00:00:00+00:00,66.34,3769.68,0.0,-714.3
2024-07-29 01:00:00+00:00,69.47,3681.73,0.0,-714.3
2024-07-29 02:00:00+00:00,72.83,3736.15,0.0,-714.3
2024-07-29 03:00:00+00:00,92.0,3841.93,41.53,-714.3
2024-07-29 04:00:00+00:00,134.95,4176.73,362.5,-1132.6
2024-07-29 05:00:00+00:00,114.81,4314.75,948.88,-546.1
2024-07-29 06:00:00+00:00,95.62,4188.1,1787.6,239.0
2024-07-29 07:00:00+00:00,63.31,4031.0,2448.1,460.0
2024-07-29 08:00:00+00:00,27.21,3930.18,3069.65,460.0
2024-07-29 09:00:00+00:00,22.96,4279.45,3294.35,460.0
2024-07-29 10:00:00+00:00,0.77,4276.75,3092.73,460.0
2024-07-29 11:00:00+00:00,0.45,4291.95,3261.4,460.0
2024-07-29 12:00:00+00:00,-2.59,4132.15,3087.25,460.0
2024-07-29 13:00:00+00:00,8.01,4283.75,2692.1,460.0
2024-07-29 14:00:00+00:00,23.34,4543.2,2209.23,135.9
2024-07-29 15:00:00+00:00,63.48,4907.63,1532.33,-200.0
2024-07-29 16:00:00+00:00,130.28,5107.63,680.03,-465.9
2024-07-29 17:00:00+00:00,188.13,5270.38,221.98,-600.0
2024-07-29 18:00:00+00:00,179.98,5347.73,7.28,-600.0
2024-07-29 19:00:00+00:00,154.82,5180.33,0.0,-600.0
2024-07-29 20:00:00+00:00,119.64,4848.9,0.0,-600.0
2024-07-29 21:00:00+00:00,90.2,4616.08,0.0,-600.0
2024-07-29 22:00:00+00:00,94.34,4132.55,0.0,-747.6
2024-07-29 23:00:00+00:00,73.4,3943.8,0.0,-747.6
2024-07-30 00:00:00+00:00,75.58,3916.68,0.0,-688.4
2024-07-30 01:00:00+00:00,79.36,3833.45,0.0,-622.7
2024-07-30 02:00:00+00:00,83.26,3895.95,0.0,-708.9
2024-07-30 03:00:00+00:00,95.77,4006.48,40.7,-747.6
2024-07-30 04:00:00+00:00,109.18,4207.1,371.03,-600.0
2024-07-30 05:00:00+00:00,108.7,4275.98,970.8,-183.9
2024-07-30 06:00:00+00:00,96.0,4206.05,1781.75,460.0
2024-07-30 07:00:00+00:00,67.32,4039.65,2500.33,460.0
2024-07-30 08:00:00+00:00,37.52,3927.75,3151.33,460.0
2024-07-30 09:00:00+00:00,7.84,3944.78,3453.3,460.0
2024-07-30 10:00:00+00:00,1.44,3898.48,3237.93,460.0
2024-07-30 11:00:00+00:00,0.48,4017.2,3385.15,460.0
2024-07-30 12:00:00+00:00,3.83,4149.05,3207.88,460.0
2024-07-30 13:00:00+00:00,16.31,4310.0,2800.68,460.0
2024-07-30 14:00:00+00:00,54.62,4583.7,2275.78,460.0
2024-07-30 15:00:00+00:00,98.16,4890.28,1593.7,-92.3
2024-07-30 16:00:00+00:00,111.25,5172.55,674.15,-600.0
2024-07-30 17:00:00+00:00,172.62,5342.18,217.33,-600.0
2024-07-30 18:00:00+00:00,226.23,5364.9,6.4,-600.0
2024-07-30 19:00:00+00:00,164.03,5169.23,0.0,-600.0
2024-07-30 20:00:00+00:00,127.69,4852.13,0.0,-600.0
2024-07-30 21:00:00+00:00,99.04,4616.05,0.0,-600.0
2024-07-30 22:00:00+00:00,98.36,4244.4,0.0,-747.6
2024-07-30 23:00:00+00:00,85.44,3994.18,0.0,-747.6
2024-07-31 00:00:00+00:00,82.87,3944.18,0.0,-747.6
2024-07-31 01:00:00+00:00,78.6,3876.18,0.0,-747.6
2024-07-31 02:00:00+00:00,85.03,3950.75,0.0,-747.6
2024-07-31 03:00:00+00:00,98.67,4030.08,36.7,-747.6
2024-07-31 04:00:00+00:00,110.68,4266.9,357.13,-600.0
2024-07-31 05:00:00+00:00,105.11,4343.33,943.6,-600.0
2024-07-31 06:00:00+00:00,95.07,4289.7,1718.15,90.0
2024-07-31 07:00:00+00:00,78.62,4176.33,2403.1,450.0
2024-07-31 08:00:00+00:00,55.89,4075.05,3016.73,450.0
2024-07-31 09:00:00+00:00,33.46,4061.25,3325.88,450.0
2024-07-31 10:00:00+00:00,33.59,4082.0,3018.13,450.0
2024-07-31 11:00:00+00:00,28.0,4102.15,3174.48,450.0
2024-07-31 12:00:00+00:00,32.69,4292.2,3105.25,450.0
2024-07-31 13:00:00+00:00,55.76,4469.18,2679.5,450.0
2024-07-31 14:00:00+00:00,81.12,4743.6,2176.33,-9.8
2024-07-31 15:00:00+00:00,95.69,5056.1,1526.13,-600.0
2024-07-31 16:00:00+00:00,132.68,5349.68,607.9,-600.0
2024-07-31 17:00:00+00:00,184.1,5517.45,191.23,-600.0
2024-07-31 18:00:00+00:00,257.09,5503.68,5.13,-600.0
2024-07-31 19:00:00+00:00,184.27,5361.73,0.0,-600.0
2024-07-31 20:00:00+00:00,132.15,5048.75,0.0,-600.0
2024-07-31 21:00:00+00:00,101.02,4822.2,0.0,-600.0
2024-07-31 22:00:00+00:00,104.41,4478.75,0.0,-747.6
2024-07-31 23:00:00+00:00,104.25,4232.48,0.0,-747.6
2024-08-01 00:00:00+00:00,96.16,4079.3,0.0,-747.6
2024-08-01 01:00:00+00:00,91.93,4041.9,0.0,-747.6
2024-08-01 02:00:00+00:00,94.55,4072.7,0.0,-747.6
2024-08-01 03:00:00+00:00,105.18,4130.1,30.9,-747.6
2024-08-01 04:00:00+00:00,120.0,4498.13,286.7,-600.0
2024-08-01 05:00:00+00:00,113.58,4533.35,803.28,-600.0
2024-08-01 06:00:00+00:00,105.95,4426.1,1488.95,-188.9
2024-08-01 07:00:00+00:00,90.1,4299.55,2080.7,384.3
2024-08-01 08:00:00+00:00,76.95,4194.58,2555.53,450.0
2024-08-01 09:00:00+00:00,67.64,4186.48,2767.45,450.0
2024-08-01 10:00:00+00:00,64.03,4234.13,2545.6,450.0
2024-08-01 11:00:00+00:00,62.89,4222.45,2634.63,450.0
2024-08-01 12:00:00+00:00,70.92,4424.7,2514.43,386.8
2024-08-01 13:00:00+00:00,107.3,4577.05,2009.53,-21.8
2024-08-01 14:00:00+00:00,109.69,4836.08,1578.73,-415.6
2024-08-01 15:00:00+00:00,107.68,5128.08,1073.6,-600.0
2024-08-01 16:00:00+00:00,159.16,5437.28,450.15,-600.0
2024-08-01 17:00:00+00:00,264.23,5616.25,139.93,-600.0
2024-08-01 18:00:00+00:00,291.37,5715.03,2.58,-600.0
2024-08-01 19:00:00+00:00,180.73,5603.2,0.0,-600.0
2024-08-01 20:00:00+00:00,122.62,5242.7,0.0,-600.0
2024-08-01 21:00:00+00:00,111.22,4945.83,0.0,-600.0
2024-08-01 22:00:00+00:00,93.93,4536.68,0.0,-747.6
2024-08-01 23:00:00+00:00,88.01,4287.58,0.0,-747.6
2024-08-02 00:00:00+00:00,90.6,4043.15,0.0,-747.6
2024-08-02 01:00:00+00:00,99.25,4058.93,0.0,-747.6
2024-08-02 02:00:00+00:00,99.74,4120.9,0.0,-747.6
2024-08-02 03:00:00+00:00,104.67,4177.13,22.48,-747.6
2024-08-02 04:00:00+00:00,110.07,4513.45,222.23,-600.0
2024-08-02 05:00:00+00:00,119.84,4528.25,631.05,-600.0
2024-08-02 06:00:00+00:00,112.8,4424.18,1222.93,-265.3
2024-08-02 07:00:00+00:00,104.42,4182.18,1631.15,255.3
2024-08-02 08:00:00+00:00,87.92,4060.63,1990.05,450.0
2024-08-02 09:00:00+00:00,75.62,4140.83,2569.6,450.0
2024-08-02 10:00:00+00:00,72.45,4054.85,1990.58,450.0
2024-08-02 11:00:00+00:00,63.86,4033.05,2031.78,450.0
2024-08-02 12:00:00+00:00,62.64,4039.65,1922.28,159.6
2024-08-02 13:00:00+00:00,62.3,4275.4,1735.35,-200.0
2024-08-02 14:00:00+00:00,73.68,4596.58,1333.58,-515.0
2024-08-02 15:00:00+00:00,156.81,4888.8,767.83,-600.0
2024-08-02 16:00:00+00:00,148.94,5192.5,347.28,-600.0
2024-08-02 17:00:00+00:00,193.46,5357.95,108.4,-600.0
2024-08-02 18:00:00+00:00,207.02,5490.53,2.18,-600.0
2024-08-02 19:00:00+00:00,181.17,5336.38,0.0,-600.0
2024-08-02 20:00:00+00:00,124.71,5036.35,0.0,-600.0
2024-08-02 21:00:00+00:00,110.55,4732.48,0.0,-600.0
2024-08-02 22:00:00+00:00,103.07,4413.6,0.0,-747.6
2024-08-02 23:00:00+00:00,98.46,4132.33,0.0,-747.6
2024-08-03 00:00:00+00:00,87.57,4184.18,0.0,-747.6
2024-08-03 01:00:00+00:00,82.68,4043.95,0.0,-747.6
2024-08-03 02:00:00+00:00,79.88,4021.1,0.0,-747.6
2024-08-03 03:00:00+00:00,88.09,3835.6,21.3,-687.7
2024-08-03 04:00:00+00:00,95.13,3621.38,236.88,-405.6
2024-08-03 05:00:00+00:00,87.97,3605.3,724.4,280.3
2024-08-03 06:00:00+00:00,78.32,3657.9,1717.13,450.0
2024-08-03 07:00:00+00:00,61.22,3635.2,2430.58,450.0
2024-08-03 08:00:00+00:00,32.44,3598.25,2778.83,450.0
2024-08-03 09:00:00+00:00,20.36,3596.8,2976.88,450.0
2024-08-03 10:00:00+00:00,14.66,3667.75,2906.13,450.0
2024-08-03 11:00:00+00:00,6.41,3667.03,3022.78,450.0
2024-08-03 12:00:00+00:00,3.97,3806.9,2898.38,450.0
2024-08-03 13:00:00+00:00,11.62,3997.2,2497.38,450.0
2024-08-03 14:00:00+00:00,36.52,4275.58,1989.43,450.0
2024-08-03 15:00:00+00:00,107.29,4462.85,1381.33,-200.0
2024-08-03 16:00:00+00:00,118.98,4669.13,537.6,-600.0
2024-08-03 17:00:00+00:00,150.91,4850.5,161.65,-600.0
2024-08-03 18:00:00+00:00,173.39,5035.03,1.85,-600.0
2024-08-03 19:00:00+00:00,156.6,4810.7,0.0,-600.0
2024-08-03 20:00:00+00:00,126.58,4435.75,0.0,-600.0
2024-08-03 21:00:00+00:00,110.16,4080.58,0.0,-600.0
2024-08-03 22:00:00+00:00,102.84,3615.7,0.0,-747.6
2024-08-03 23:00:00+00:00,94.61,3467.28,0.0,-556.0
2024-08-04 00:00:00+00:00,90.19,3442.43,0.0,-473.4
2024-08-04 01:00:00+00:00,84.36,3411.38,0.0,-407.7
2024-08-04 02:00:00+00:00,81.73,3437.28,0.0,-471.5
2024-08-04 03:00:00+00:00,75.92,3357.95,23.73,-407.7
2024-08-04 04:00:00+00:00,70.97,3204.75,306.15,-311.8
2024-08-04 05:00:00+00:00,67.42,3317.33,770.58,-158.4
2024-08-04 06:00:00+00:00,64.69,3496.33,1795.78,450.0
2024-08-04 07:00:00+00:00,28.6,3594.48,2262.4,450.0
2024-08-04 08:00:00+00:00,8.05,3634.35,2764.93,450.0
2024-08-04 09:00:00+00:00,2.05,3700.78,3025.95,450.0
2024-08-04 10:00:00+00:00,0.06,3701.23,2505.8,450.0
2024-08-04 11:00:00+00:00,-0.04,3714.15,2449.2,450.0
2024-08-04 12:00:00+00:00,-1.95,3901.15,1845.68,450.0
2024-08-04 13:00:00+00:00,-0.01,4149.45,1701.25,122.7
2024-08-04 14:00:00+00:00,1.13,4497.28,1401.23,-200.0
2024-08-04 15:00:00+00:00,67.52,4737.28,1055.43,-526.2
2024-08-04 16:00:00+00:00,110.15,4906.53,382.75,-600.0
2024-08-04 17:00:00+00:00,143.98,5025.43,123.78,-600.0
2024-08-04 18:00:00+00:00,188.67,5029.5,1.25,-600.0
2024-08-04 19:00:00+00:00,168.0,4851.63,0.0,-600.0
2024-08-04 20:00:00+00:00,129.03,4475.2,0.0,-600.0
2024-08-04 21:00:00+00:00,101.74,4143.28,0.0,-600.0
2024-08-04 22:00:00+00:00,96.79,3644.8,0.0,-633.3
2024-08-04 23:00:00+00:00,80.24,3420.9,0.0,-633.3
2024-08-05 00:00:00+00:00,79.18,3422.6,0.0,-633.3
2024-08-05 01:00:00+00:00,80.03,3430.08,0.0,-633.3
2024-08-05 02:00:00+00:00,78.6,3552.18,0.0,-633.3
2024-08-05 03:00:00+00:00,105.47,3727.18,17.28,-633.3
2024-08-05 04:00:00+00:00,118.31,4046.35,222.98,-600.0
2024-08-05 05:00:00+00:00,126.71,4211.5,647.5,-600.0
2024-08-05 06:00:00+00:00,114.51,4276.8,1095.93,-384.4
2024-08-05 07:00:00+00:00,103.34,4270.28,1617.7,-87.8
2024-08-05 08:00:00+00:00,85.52,4182.5,2048.78,416.1
2024-08-05 09:00:00+00:00,89.59,4223.23,2221.78,168.3
2024-08-05 10:00:00+00:00,99.19,4535.15,1712.05,-10.4
2024-08-05 11:00:00+00:00,99.89,4376.03,1656.83,160.9
2024-08-05 12:00:00+00:00,107.79,4670.05,1958.35,-200.0
2024-08-05 13:00:00+00:00,111.44,4686.53,1468.78,-542.5
2024-08-05 14:00:00+00:00,130.66,4732.05,1027.7,-600.0
2024-08-05 15:00:00+00:00,111.07,4765.63,630.38,-600.0
2024-08-05 16:00:00+00:00,127.51,5084.3,232.7,-600.0
2024-08-05 17:00:00+00:00,198.18,5191.7,76.58,-600.0
2024-08-05 18:00:00+00:00,300.63,5344.58,1.05,-600.0
2024-08-05 19:00:00+00:00,214.8,5060.33,0.0,-600.0
2024-08-05 20:00:00+00:00,151.89,4710.05,0.0,-600.0
2024-08-05 21:00:00+00:00,112.1,4372.4,0.0,-600.0
2024-08-05 22:00:00+00:00,103.75,3956.98,0.0,-600.0
2024-08-05 23:00:00+00:00,96.38,3661.43,0.0,-600.0
2024-08-06 00:00:00+00:00,90.03,3644.65,0.0,-600.0
2024-08-06 01:00:00+00:00,86.1,3640.25,0.0,-600.0
2024-08-06 02:00:00+00:00,86.63,3743.05,0.0,-600.0
2024-08-06 03:00:00+00:00,96.66,3904.2,19.2,-600.0
2024-08-06 04:00:00+00:00,125.17,4066.7,276.43,-600.0
2024-08-06 05:00:00+00:00,126.82,4180.18,733.35,-579.9
2024-08-06 06:00:00+00:00,85.58,4153.53,1686.03,135.9
2024-08-06 07:00:00+00:00,74.86,4263.08,2349.83,450.0
2024-08-06 08:00:00+00:00,36.25,4253.68,2821.63,450.0
2024-08-06 09:00:00+00:00,25.51,4210.98,3133.0,450.0
2024-08-06 10:00:00+00:00,16.28,4484.58,2884.9,450.0
2024-08-06 11:00:00+00:00,3.69,4414.78,2818.55,450.0
2024-08-06 12:00:00+00:00,5.62,4719.43,2190.0,135.3
2024-08-06 13:00:00+00:00,24.71,4767.83,1988.98,-200.0
2024-08-06 14:00:00+00:00,46.32,4848.88,1671.7,-200.0
2024-08-06 15:00:00+00:00,83.51,4940.75,1270.73,-600.0
2024-08-06 16:00:00+00:00,148.03,5256.43,579.7,-600.0
2024-08-06 17:00:00+00:00,176.22,5297.3,178.6,-600.0
2024-08-06 18:00:00+00:00,234.44,5287.38,0.83,-600.0
2024-08-06 19:00:00+00:00,173.86,5111.8,0.0,-600.0
2024-08-06 20:00:00+00:00,136.5,4785.73,0.0,-600.0
2024-08-06 21:00:00+00:00,100.31,4505.15,0.0,-600.0
2024-08-06 22:00:00+00:00,91.88,4095.45,0.0,-600.0
2024-08-06 23:00:00+00:00,83.7,3774.05,0.0,-600.0
2024-08-07 00:00:00+00:00,79.82,3680.43,0.0,-600.0
2024-08-07 01:00:00+00:00,83.88,3666.25,0.0,-600.0
2024-08-07 02:00:00+00:00,87.09,3776.9,0.0,-600.0
2024-08-07 03:00:00+00:00,105.08,3964.4,17.63,-600.0
2024-08-07 04:00:00+00:00,126.86,4296.13,270.33,-600.0
2024-08-07 05:00:00+00:00,128.65,4354.7,821.65,-600.0
2024-08-07 06:00:00+00:00,109.5,4260.33,1535.98,-200.2
2024-08-07 07:00:00+00:00,89.25,4186.53,2150.45,390.5
2024-08-07 08:00:00+00:00,73.82,4100.73,2743.58,450.0
2024-08-07 09:00:00+00:00,62.64,4260.3,3194.63,450.0
2024-08-07 10:00:00+00:00,42.13,4274.75,2811.33,450.0
2024-08-07 11:00:00+00:00,33.5,4369.33,2882.85,450.0
2024-08-07 12:00:00+00:00,48.85,4738.58,2269.8,450.0
2024-08-07 13:00:00+00:00,66.94,4955.55,1954.45,450.0
2024-08-07 14:00:00+00:00,81.65,5204.5,1558.9,-200.0
2024-08-07 15:00:00+00:00,109.95,5182.58,1211.33,-600.0
2024-08-07 16:00:00+00:00,169.77,5252.8,511.5,-600.0
2024-08-07 17:00:00+00:00,222.38,5418.28,150.2,-600.0
2024-08-07 18:00:00+00:00,306.23,5446.43,0.3,-600.0
2024-08-07 19:00:00+00:00,199.61,5217.18,0.0,-600.0
2024-08-07 20:00:00+00:00,152.94,4985.55,0.0,-600.0
2024-08-07 21:00:00+00:00,117.12,4810.98,0.0,-600.0
2024-08-07 22:00:00+00:00,124.28,4413.23,0.0,-600.0
2024-08-07 23:00:00+00:00,89.12,4094.38,0.0,-600.0
2024-08-08 00:00:00+00:00,88.37,3926.38,0.0,-600.0
2024-08-08 01:00:00+00:00,90.18,3904.73,0.0,-600.0
2024-08-08 02:00:00+00:00,91.58,3970.0,0.0,-600.0
2024-08-08 03:00:00+00:00,100.6,4139.5,13.15,-600.0
2024-08-08 04:00:00+00:00,115.95,4493.35,235.3,-600.0
2024-08-08 05:00:00+00:00,124.56,4533.15,632.3,-600.0
2024-08-08 06:00:00+00:00,114.28,4359.9,1187.28,-348.2
2024-08-08 07:00:00+00:00,106.79,4174.4,1739.85,180.7
2024-08-08 08:00:00+00:00,87.45,4080.38,2157.03,450.0
2024-08-08 09:00:00+00:00,71.55,4182.58,2230.9,450.0
2024-08-08 10:00:00+00:00,56.96,4194.4,2221.18,450.0
2024-08-08 11:00:00+00:00,60.84,4232.05,2296.9,450.0
2024-08-08 12:00:00+00:00,65.31,4396.15,2362.9,450.0
2024-08-08 13:00:00+00:00,82.61,4520.63,2033.0,261.9
2024-08-08 14:00:00+00:00,98.69,4713.6,1606.5,-200.0
2024-08-08 15:00:00+00:00,113.71,4945.93,985.4,-554.7
2024-08-08 16:00:00+00:00,124.18,5186.85,366.15,-600.0
2024-08-08 17:00:00+00:00,159.85,5349.83,100.5,-600.0
2024-08-08 18:00:00+00:00,209.16,5351.78,0.1,-600.0
2024-08-08 19:00:00+00:00,158.08,5286.9,0.0,-600.0
2024-08-08 20:00:00+00:00,140.07,5035.45,0.0,-600.0
2024-08-08 21:00:00+00:00,94.35,4837.03,0.0,-600.0
2024-08-08 22:00:00+00:00,109.99,4410.8,0.0,-600.0
2024-08-08 23:00:00+00:00,84.8,4114.28,0.0,-600.0
2024-08-09 00:00:00+00:00,67.28,4035.13,0.0,-600.0
2024-08-09 01:00:00+00:00,68.04,4008.15,0.0,-600.0
2024-08-09 02:00:00+00:00,73.2,4057.45,0.0,-600.0
2024-08-09 03:00:00+00:00,80.78,4109.38,13.13,-600.0
2024-08-09 04:00:00+00:00,109.01,4294.8,224.98,-600.0
2024-08-09 05:00:00+00:00,98.1,4388.48,625.58,-600.0
2024-08-09 06:00:00+00:00,75.52,4237.0,1556.03,-200.0
2024-08-09 07:00:00+00:00,39.46,4069.83,2206.53,362.2
2024-08-09 08:00:00+00:00,17.26,4083.88,2779.9,450.0
2024-08-09 09:00:00+00:00,9.59,4192.78,3102.5,450.0
2024-08-09 10:00:00+00:00,8.79,4649.73,2717.3,450.0
2024-08-09 11:00:00+00:00,14.82,4412.78,2695.63,450.0
2024-08-09 12:00:00+00:00,19.98,4205.8,2478.93,450.0
2024-08-09 13:00:00+00:00,47.87,4362.83,2139.6,450.0
2024-08-09 14:00:00+00:00,63.04,4629.73,1722.08,-170.2
2024-08-09 15:00:00+00:00,122.01,4864.65,1189.5,-399.4
2024-08-09 16:00:00+00:00,155.18,5205.85,438.98,-600.0
2024-08-09 17:00:00+00:00,188.05,5300.25,121.2,-600.0
2024-08-09 18:00:00+00:00,170.36,5343.3,0.15,-600.0
2024-08-09 19:00:00+00:00,186.66,5123.73,0.0,-600.0
2024-08-09 20:00:00+00:00,130.28,4836.88,0.0,-600.0
2024-08-09 21:00:00+00:00,118.29,4692.83,0.0,-600.0
2024-08-09 22:00:00+00:00,160.5,4284.78,0.0,-600.0
2024-08-09 23:00:00+00:00,114.93,3993.95,0.0,-600.0
2024-08-10 00:00:00+00:00,98.41,3809.9,0.0,-600.0
2024-08-10 01:00:00+00:00,93.57,3743.5,0.0,-600.0
2024-08-10 02:00:00+00:00,85.92,3825.08,0.0,-600.0
2024-08-10 03:00:00+00:00,87.52,3867.95,11.73,-600.0
2024-08-10 04:00:00+00:00,89.88,3907.0,262.93,-600.0
2024-08-10 05:00:00+00:00,76.6,3948.1,802.13,-319.6
2024-08-10 06:00:00+00:00,31.9,3959.58,1526.85,-200.0
2024-08-10 07:00:00+00:00,0.34,3929.58,2211.65,450.0
2024-08-10 08:00:00+00:00,-2.89,3903.38,2725.38,450.0
2024-08-10 09:00:00+00:00,-11.86,3841.23,3279.53,450.0
2024-08-10 10:00:00+00:00,-22.12,3838.73,2945.78,450.0
2024-08-10 11:00:00+00:00,-22.14,3781.13,2890.68,450.0
2024-08-10 12:00:00+00:00,-7.47,3755.45,1961.7,-121.9
2024-08-10 13:00:00+00:00,-2.68,3955.55,1753.68,-200.0
2024-08-10 14:00:00+00:00,76.41,4314.93,1454.45,-200.0
2024-08-10 15:00:00+00:00,97.35,4669.25,1170.7,-200.0
2024-08-10 16:00:00+00:00,151.0,4709.2,465.2,-600.0
2024-08-10 17:00:00+00:00,147.1,4919.3,130.55,-600.0
2024-08-10 18:00:00+00:00,181.76,4958.65,0.13,-600.0
2024-08-10 19:00:00+00:00,172.04,4857.2,0.0,-600.0
2024-08-10 20:00:00+00:00,123.08,4690.53,0.0,-600.0
2024-08-10 21:00:00+00:00,107.19,4564.63,0.0,-600.0
2024-08-10 22:00:00+00:00,109.65,4181.78,0.0,-600.0
2024-08-10 23:00:00+00:00,107.7,3909.63,0.0,-600.0
2024-08-11 00:00:00+00:00,106.44,3764.9,0.0,-600.0
2024-08-11 01:00:00+00:00,102.81,3707.8,0.0,-600.0
2024-08-11 02:00:00+00:00,100.29,3713.98,0.0,-600.0
2024-08-11 03:00:00+00:00,97.47,3737.78,10.48,-600.0
2024-08-11 04:00:00+00:00,98.26,3585.38,266.18,-600.0
2024-08-11 05:00:00+00:00,70.85,3532.2,753.6,-200.0
2024-08-11 06:00:00+00:00,27.43,3556.1,1555.13,242.3
2024-08-11 07:00:00+00:00,0.0,3494.43,2226.7,450.0
2024-08-11 08:00:00+00:00,-6.05,3411.98,2728.58,450.0
2024-08-11 09:00:00+00:00,-18.38,3804.53,3258.85,450.0
2024-08-11 10:00:00+00:00,-39.19,3522.83,2964.85,450.0
2024-08-11 11:00:00+00:00,-72.68,3495.28,2916.65,450.0
2024-08-11 12:00:00+00:00,-45.25,3629.98,2445.5,450.0
2024-08-11 13:00:00+00:00,-18.76,3781.05,2255.53,450.0
2024-08-11 14:00:00+00:00,1.78,4111.45,1791.93,-80.4
2024-08-11 15:00:00+00:00,65.77,4818.18,1345.33,-200.0
2024-08-11 16:00:00+00:00,100.86,4674.7,517.15,-600.0
2024-08-11 17:00:00+00:00,157.99,4885.0,144.8,-600.0
2024-08-11 18:00:00+00:00,157.77,5034.13,0.03,-600.0
2024-08-11 19:00:00+00:00,133.37,4921.38,0.0,-600.0
2024-08-11 20:00:00+00:00,107.14,4584.28,0.0,-600.0
2024-08-11 21:00:00+00:00,96.5,4384.53,0.0,-600.0
2024-08-11 22:00:00+00:00,108.99,3909.7,0.0,-450.0
